bootstrap,q,K,case,lower_mode,N_req,N_U_req,N_M_req,total_copy_cost,abs_error_at_crossing,epsilon_eff,found,used_fallback,file,state
122,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.01609498031496004,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
122,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
122,2,4,NM100_vary_NU,exact,2500,25,100,10000,0.030466984672831515,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
123,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.04978001968503876,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
123,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.029473712373827843,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
123,2,4,NM100_vary_NU,exact,1900,19,100,7600,0.03968530656716629,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
124,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.04538631889763717,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
124,2,3,NM100_vary_NU,exact,3200,32,100,9600,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
124,2,4,NM100_vary_NU,exact,5400,54,100,21600,0.07981145872976536,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
125,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.04538631889763717,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
125,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
125,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
126,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
126,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
126,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
127,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.05270915354330652,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
127,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.052509261393572815,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
127,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
128,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.014660925196851027,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
128,2,3,NM100_vary_NU,exact,2500,25,100,7500,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
128,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
129,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.07394537401574741,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
129,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
129,2,4,NM100_vary_NU,exact,3700,37,100,14800,0.09734380267294446,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
130,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.054936515748032155,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
130,2,3,NM100_vary_NU,exact,2200,22,100,6600,0.021820447683850663,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
130,2,4,NM100_vary_NU,exact,3200,32,100,12800,0.08994734507191571,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
131,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.07910187007874081,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
131,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.029473712373827843,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
131,2,4,NM100_vary_NU,exact,1900,19,100,7600,0.03968530656716629,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
132,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.01755954724409392,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
132,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.07881395885904896,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
132,2,4,NM100_vary_NU,exact,7900,79,100,31600,0.06594002082318287,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
133,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.025614665354330157,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
133,2,3,NM100_vary_NU,exact,1500,15,100,4500,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
133,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
134,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.06299163385826834,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
134,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
134,2,4,NM100_vary_NU,exact,1900,19,100,7600,0.03968530656716629,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
135,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.009504429133857684,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
135,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.021820447683850663,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
135,2,4,NM100_vary_NU,exact,4700,47,100,18800,0.07891220824518633,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
136,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.04688139763779586,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
136,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
136,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
137,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.06735482283464511,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
137,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
137,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
138,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.09664616141732224,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
138,2,3,NM100_vary_NU,exact,1500,15,100,4500,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
138,2,4,NM100_vary_NU,exact,4200,42,100,16800,0.0012756320074381877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
139,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.009504429133857684,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
139,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
139,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
140,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.01755954724409392,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
140,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.0439412959798397,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
140,2,4,NM100_vary_NU,exact,2500,25,100,10000,0.030466984672831515,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
141,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.033669783464566394,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
141,2,3,NM100_vary_NU,exact,2200,22,100,6600,0.03517306349134758,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
141,2,4,NM100_vary_NU,exact,2200,22,100,8800,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
142,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.09005561023621989,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
142,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
142,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
143,2,2,NM100_vary_NU,exact,1300,13,100,2600,0.05721551332525682,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
143,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
143,2,4,NM100_vary_NU,exact,2800,28,100,11200,0.050851783466478284,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
144,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.04978001968503876,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
144,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
144,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
145,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.0871569881889771,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
145,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.00428398270686664,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
145,2,4,NM100_vary_NU,exact,9000,90,100,36000,0.04992788644976043,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
146,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.07394537401574741,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
146,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.03517306349134758,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
146,2,4,NM100_vary_NU,exact,10300,103,100,41200,0.09338426905843647,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
147,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.03074064960629863,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
147,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
147,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
148,2,2,NM100_vary_NU,exact,1300,13,100,2600,0.0014493110236214468,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
148,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
148,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
149,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.06299163385826834,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
149,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
149,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
150,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.0066058070866147345,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
150,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.021820447683850663,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
150,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
151,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.025614665354330157,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
151,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.029473712373827843,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
151,2,4,NM100_vary_NU,exact,2500,25,100,10000,0.030466984672831515,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
152,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.04688139763779586,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
152,2,3,NM100_vary_NU,exact,1900,19,100,5700,0.05917033135458899,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
152,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
153,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.009504429133857684,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
153,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
153,2,4,NM100_vary_NU,exact,3700,37,100,14800,0.020999518943514844,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
154,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.05783513779527499,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
154,2,3,NM100_vary_NU,exact,2800,28,100,8400,0.047385958743175804,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
154,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
155,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.03077116141732339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
155,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.03517306349134758,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
155,2,4,NM100_vary_NU,exact,3200,32,100,12800,0.04688712054711522,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
156,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.06735482283464511,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
156,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
156,2,4,NM100_vary_NU,exact,2200,22,100,8800,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
157,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.0014493110236214468,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
157,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
157,2,4,NM100_vary_NU,exact,9000,90,100,36000,0.09602887687720607,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
158,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.09005561023621989,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
158,2,3,NM100_vary_NU,exact,1300,13,100,3900,0.0439412959798397,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
158,2,4,NM100_vary_NU,exact,2200,22,100,8800,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
159,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.0014493110236214468,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
159,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
159,2,4,NM100_vary_NU,exact,1900,19,100,7600,0.03968530656716629,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
160,2,2,NM100_vary_NU,exact,1500,15,100,3000,0.06836171259842583,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
160,2,3,NM100_vary_NU,exact,2500,25,100,7500,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
160,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
161,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.014660925196851027,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
161,2,3,NM100_vary_NU,exact,1500,15,100,4500,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
161,2,4,NM100_vary_NU,exact,2200,22,100,8800,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
162,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.03077116141732339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
162,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
162,2,4,NM100_vary_NU,exact,1300,13,100,5200,0.05741284867165611,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
163,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.014660925196851027,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
163,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
163,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
164,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.04688139763779586,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
164,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.021820447683850663,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
164,2,4,NM100_vary_NU,exact,6100,61,100,24400,0.01323930113259944,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
165,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.0937475393700794,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
165,2,3,NM100_vary_NU,exact,1500,15,100,4500,0.033219149918890356,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
165,2,4,NM100_vary_NU,exact,1900,19,100,7600,0.03968530656716629,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
166,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.04538631889763717,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
166,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.021820447683850663,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
166,2,4,NM100_vary_NU,exact,1100,11,100,4400,0.06506835132300104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
167,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.022716043307087208,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
167,2,3,NM100_vary_NU,exact,1500,15,100,4500,0.09216657466654588,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
167,2,4,NM100_vary_NU,exact,1700,17,100,6800,0.041652827794610714,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
168,2,2,NM100_vary_NU,exact,1000,10,100,2000,0.03077116141732339,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
168,2,3,NM100_vary_NU,exact,1100,11,100,3300,0.07881395885904896,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
168,2,4,NM100_vary_NU,exact,5400,54,100,21600,0.0012756320074381877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
169,2,2,NM100_vary_NU,exact,1100,11,100,2200,0.013196358267717145,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
169,2,3,NM100_vary_NU,exact,1000,10,100,3000,0.09591201221160839,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q2_NU100000_NM100_data.npz,noisy_GHZ_p0.3
